aadhaar_number,name,dob,gender,care_of,address,phone_number,photo_url
895791721194,Dhriti Kant,18-05-1969,F,Onveer Merchant,"H.No. 39, Sankaran, Korba-785805",05630097097,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/895791721194.jpg
141020694129,Qarin Singhal,23-07-1992,M,Rudra Dutt,"96/16, Madan Marg, Agartala 284380",5653239107,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/141020694129.jpg
146632358473,Tanveer Mangat,22-10-1987,M,Yuvraj Hayer,"75, Minhas Ganj, Bhatpara-623696",0309397322,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/146632358473.jpg
599424759570,Shravya Dugal,21-05-1967,F,Dev Ravel,"87/520, Nigam Ganj, Raipur 017142",+910194714096,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/599424759570.jpg
957981994965,Ekaraj Kalla,08-03-1975,M,Tanveer Mane,"76/958, Bahl Marg, Bikaner-694593",+917241924316,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/957981994965.jpg
834435178366,Nandini Jhaveri,23-03-1962,F,Imaran Agarwal,"903, Biswas Circle, Saharanpur 924797",+919312401602,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/834435178366.jpg
657433601598,Bahadurjit Kalla,17-02-1965,M,Peter Krishnamurthy,"49/66, Grover Nagar, Ramagundam 267071",9816840691,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/657433601598.jpg
383938457315,Yachana Gokhale,07-07-1982,F,Oliver Sama,"10/768, Toor Path, Dharmavaram 098202",3150001934,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/383938457315.jpg
420747736564,Avi Luthra,24-04-1986,M,Advay Magar,"H.No. 13, Morar Path, Kota 238835",03979300563,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/420747736564.jpg
859987791999,Gaurav Ramanathan,23-03-1990,M,Harshil Bhatia,"H.No. 245, Chopra Ganj, Karawal Nagar 648592",7067081904,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/859987791999.jpg
456464144573,Michael Mani,14-01-1963,M,Liam Mishra,"01/073, Kapadia Street, Kirari Suleman Nagar-332915",9414465876,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/456464144573.jpg
607835041226,Girindra Pathak,01-07-1997,M,Yug Sathe,"09/27, Shenoy Circle, Bidhannagar-230631",09003021629,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/607835041226.jpg
824368364834,Robert Nayar,08-04-1984,M,Parth Sengupta,"H.No. 78, Palan Zila, Ambarnath 851380",09424113032,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/824368364834.jpg
365346845105,Saksham Srinivasan,21-10-2002,M,Yatin Bhardwaj,"137, Agarwal Marg, Amroha-978416",+910798894806,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/365346845105.jpg
544851173272,Kamala Bajwa,08-10-1972,F,Amol Dhawan,"H.No. 66, Padmanabhan Road, Madanapalle 288862",00656270154,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/544851173272.jpg
460913585205,Quincy Chana,15-10-1995,M,Guneet Puri,"304, Tiwari Circle, Pondicherry-366069",+914220991704,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/460913585205.jpg
490590594866,Bhavika Ray,13-10-1975,F,Harish Rattan,"H.No. 659, Ratta Nagar, Rewa 753214",2970409653,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/490590594866.jpg
712449102722,Chatura Chaudhary,26-02-1967,M,Abdul Dubey,"358, Sachdev Street, Katihar 279311",09295422996,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/712449102722.jpg
344078989320,Pooja Ahluwalia,23-09-1972,F,Lakshit Kade,"50/751, Swamy Street, Nellore 140433",5908009798,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/344078989320.jpg
479578929271,Jyoti Lad,29-04-1989,F,Ranveer Dayal,"59/254, Chaudhari Chowk, Jalgaon-260826",+919672483628,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/479578929271.jpg
268135161328,Matthew Basu,09-08-1995,M,Agastya Pradhan,"H.No. 90, Balay Ganj, Malda-696145",0958282257,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/268135161328.jpg
353799779879,Ekaja Chowdhury,30-01-1965,F,Dakshesh Nanda,"97/630, Joshi Zila, Adoni 604094",00168187763,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/353799779879.jpg
142652826434,Yatin Mangal,22-06-1964,M,Avi Bera,"63/01, Minhas Marg, Mathura 146135",3537543804,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/142652826434.jpg
892386512920,Anay Mitra,17-05-1961,M,Bakhshi Din,"89/270, Chadha Nagar, Delhi 827425",04810708139,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/892386512920.jpg
995988955207,Chaaya Sibal,07-11-1970,F,Chatura Borah,"48/394, Seshadri Circle, New Delhi 584591",4589980299,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/995988955207.jpg
992065495738,Advay Chand,18-03-2001,M,Darpan Bir,"H.No. 32, Basak Street, Amaravati 005268",8972839366,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/992065495738.jpg
854084099383,Isaiah Dhawan,24-08-1967,M,Nihal Nagi,"H.No. 833, Zachariah Street, Buxar 493571",1291879532,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/854084099383.jpg
345683841049,Gaurang Bala,17-04-1972,M,Praneel Oak,"H.No. 099, Iyer Road, Tezpur 743967",7335952350,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/345683841049.jpg
770023568839,Ucchal Merchant,27-08-1977,F,Samuel Nadig,"34/084, Dyal Chowk, Berhampore-134569",+913300094893,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/770023568839.jpg
204057059334,Vinaya Solanki,17-09-1988,F,Viraj Ahluwalia,"932, Dhar Chowk, Gopalpur 778775",03035851689,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/204057059334.jpg
224240213845,Damini Tak,19-10-1994,F,Christopher Patil,"69, Basu, Amroha-007124",04331659900,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/224240213845.jpg
273659404000,Darpan Tiwari,17-07-2002,M,Fariq Singhal,"H.No. 25, Ganguly Nagar, Saharsa-923035",9103167018,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/273659404000.jpg
739257311057,Yashawini Rout,03-08-1967,F,Nathan Rajan,"011, Kapadia Street, Kozhikode-599088",08853665396,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/739257311057.jpg
365920583829,Kala Sastry,12-05-1981,F,Azaan Dara,"20, Bhakta, Narasaraopet-205429",3784648206,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/365920583829.jpg
228299235860,Lakshit Lalla,24-04-1979,M,Bachittar Tata,"H.No. 294, Kata Zila, Hyderabad-132196",2667587365,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/228299235860.jpg
845865849468,Zilmil Bakshi,22-08-1991,F,Kiaan Dixit,"56/507, Zacharia Chowk, Machilipatnam 997685",5484255437,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/845865849468.jpg
937558487222,Pratyush Dutt,22-03-1967,M,Thomas Sawhney,"30, Palan Circle, Dehri 736230",+910899470033,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/937558487222.jpg
131116277524,Varenya Purohit,03-03-2002,F,Darpan Badami,"98, Bansal Circle, Jodhpur-464443",9582945166,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/131116277524.jpg
194919234053,Ria Goda,26-10-2004,F,Ekaraj Savant,"829, Sundaram Marg, Gangtok-508432",0355841000,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/194919234053.jpg
500580328814,Yamini Sachar,29-11-1979,F,Vedant Pandit,"39, Bhatti Circle, Korba 392634",+916283046566,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/500580328814.jpg
419944852117,Ansh Muni,26-08-1968,M,Harsh Sodhi,"48/01, Comar Zila, Imphal 266091",0770875986,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/419944852117.jpg
736343931840,Unni Gandhi,23-11-1971,F,Samaksh Bhalla,"340, Shukla, Guna-558798",+919611971028,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/736343931840.jpg
414819822654,Yatan Koshy,14-03-1985,M,Wyatt Mani,"H.No. 33, Karan Zila, Madurai-287047",+914657723488,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/414819822654.jpg
734795609395,Jagrati Sarraf,07-01-1975,F,Xavier Balay,"84, Arora Path, Amravati-085208",01150527056,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/734795609395.jpg
745685667137,Qadim Karnik,04-06-1998,M,Warjas Khare,"514, Nayar Chowk, Unnao 686056",7858389630,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/745685667137.jpg
503793562053,Yatan Kar,28-06-1994,M,Omkaar Aggarwal,"077, Vora Street, South Dumdum 900273",+911035377389,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/503793562053.jpg
174646556661,Nirja Master,29-03-1978,F,Ryan Butala,"H.No. 240, Acharya Nagar, Udaipur 791912",+912511782844,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/174646556661.jpg
410470243451,Amol Kapur,04-02-1999,M,Anirudh Chakraborty,"56/00, Kashyap Marg, Gorakhpur-094531",+917831056879,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/410470243451.jpg
763442965999,Oni Sankaran,28-09-1991,F,Omkaar Bahl,"H.No. 67, Vohra Nagar, Hindupur 858682",09026202830,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/763442965999.jpg
170441938469,Yashasvi Agarwal,28-08-1962,F,Udant Dalal,"154, Dhaliwal Nagar, Sirsa 105915",+916335308360,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/170441938469.jpg
744071497642,Riya Dara,15-08-1994,F,Yatan Dhar,"H.No. 179, Gokhale Road, Kanpur 300791",1930671413,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/744071497642.jpg
410631218748,Victor Zacharia,14-12-1975,M,Kai Aurora,"016, Wason Nagar, Chinsurah 379680",+911210082109,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/410631218748.jpg
838691229189,Nimrat Sachar,21-08-1999,F,Bakhshi Subramanian,"H.No. 139, Mutti Path, Jaipur 555021",02781707999,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/838691229189.jpg
369970842318,Damini Bobal,24-10-1977,F,Tristan Kar,"81/853, Kapur Road, Sirsa 489971",9391001622,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/369970842318.jpg
191154515133,Vihaan Sant,27-10-1995,M,Nathaniel Shetty,"689, Wali Nagar, Nanded 922940",+910735090510,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/191154515133.jpg
134817735328,Reva Barman,29-03-1994,F,Logan Sandhu,"H.No. 973, Seth Path, Mathura 072574",+913738869549,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/134817735328.jpg
702131413947,Neelima Sarma,01-05-1969,F,Jackson Varghese,"125, Kala Marg, Jalgaon-188330",4037419423,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/702131413947.jpg
129580204737,Frederick Sarin,13-03-2007,M,Kiaan Yadav,"58, Suresh Street, Amroha 218918",+914037141568,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/129580204737.jpg
902550721914,Sara Oak,12-03-2007,F,William Puri,"H.No. 994, Mallick, Saharanpur-343185",00460412315,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/902550721914.jpg
837348399070,Prisha Zachariah,27-03-1997,F,Yug Vyas,"168, Kumar Circle, Jamalpur-338375",02222074637,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/837348399070.jpg
766161449703,Rajeshri Mittal,02-09-1976,F,Aarnav Modi,"019, Bains Ganj, Thanjavur 799908",07669328171,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/766161449703.jpg
617352465913,Jhalak Tak,04-06-2001,F,Manbir Wagle,"39/71, Krish Ganj, Rourkela-832514",06328299046,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/617352465913.jpg
844824805615,Pushti Rao,31-05-1967,F,Tarak Sanghvi,"H.No. 15, Chander Zila, Bally 363128",00228794394,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/844824805615.jpg
363744749678,Ridhi Mittal,27-11-1996,F,Pranit Khosla,"H.No. 550, Barman Road, Ramgarh-080619",+913857057556,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/363744749678.jpg
902198424012,Samuel Panchal,10-02-1968,M,Ekansh Malhotra,"86/182, Goel Chowk, Chandrapur-299952",5169513303,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/902198424012.jpg
114539596809,Lila Oommen,05-08-1976,F,Zayan Pillai,"41/92, Jaggi Road, Ahmednagar 447342",2691992476,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/114539596809.jpg
251412662714,Wakeeta Bedi,01-10-1997,F,Timothy Nagy,"96/121, Deep Ganj, Karaikudi 686524",+918470771691,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/251412662714.jpg
722776561482,Reyansh Gade,14-12-2003,M,Dalbir Balan,"70, Deo Road, Kavali 102908",06771836001,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/722776561482.jpg
346059769748,Charan Oommen,31-12-1971,M,Falan Bera,"52, Ganesan Path, Bhopal-466004",00322113618,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/346059769748.jpg
334539093642,Samesh Nagarajan,09-03-2007,M,Xavier Acharya,"35/377, Soni Zila, Muzaffarpur 349650",4228257764,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/334539093642.jpg
456466367916,Nitara Nagi,02-10-1994,F,Warjas Natt,"69, Rama Marg, Rourkela-930132",9396969615,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/456466367916.jpg
181293112496,Omya Nagar,19-09-1982,F,Onkar Bains,"H.No. 20, Palla Chowk, Surendranagar Dudhrej-925409",1069604333,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/181293112496.jpg
472492137009,Lakshmi Doshi,04-04-1964,F,Yatan Dash,"45/73, Gera Chowk, Aligarh-192369",00058968722,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/472492137009.jpg
738873247568,Abha Chaudry,24-05-1997,F,Nihal Dey,"07/97, Kibe Path, Faridabad 664447",+910898279883,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/738873247568.jpg
839258693690,Vrinda Nanda,13-02-1989,F,Siddharth Varma,"51, Pingle Street, Ghaziabad 756266",+916450539468,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/839258693690.jpg
999891762974,Nikita Majumdar,10-04-2002,F,Dhruv Kumer,"340, Salvi Path, Hindupur 863804",+910627801144,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/999891762974.jpg
789586804077,Jeremiah Murty,01-05-1990,M,Akshay Parmar,"H.No. 303, Gera Zila, Agartala 821344",+914476370110,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/789586804077.jpg
130168774112,Daksha Chaudhari,24-07-1969,F,Balendra Palan,"689, Din Nagar, Unnao 116159",6175518325,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/130168774112.jpg
742189018321,Eta Ravi,23-09-1967,F,Veer Parekh,"38/025, Hari Path, Jalna 214456",1267160807,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/742189018321.jpg
391367683883,Ayush Ratta,29-12-1991,M,Tanish Sarkar,"61, Dutt, Satna-909252",7812727582,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/391367683883.jpg
481970261333,Kai Gokhale,05-01-1988,M,Ojas Lad,"H.No. 12, Shroff Ganj, Kishanganj 467058",2106210570,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/481970261333.jpg
976981124057,Varsha Shere,03-06-1994,F,Nachiket Kar,"H.No. 411, Suri Road, Durg-389480",5544020744,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/976981124057.jpg
664715025205,Daksh Kapur,23-03-2008,M,Ronith Andra,"30/303, Gole Circle, Pudukkottai-692588",06965725952,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/664715025205.jpg
562546573115,Zaid Iyengar,01-10-1991,M,Finn Nigam,"H.No. 749, Venkataraman Zila, Jamalpur-407356",3624615788,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/562546573115.jpg
916468112759,Chavvi Sule,03-09-1971,F,Gopal Wadhwa,"H.No. 26, Munshi Street, Tirunelveli 802556",+912304877958,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/916468112759.jpg
664872523194,Eta Padmanabhan,06-11-1972,F,Bakhshi Tripathi,"H.No. 57, Dada Road, Latur-844880",2953220628,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/664872523194.jpg
713177836868,Zayyan Chaudhary,27-09-1989,M,Sarthak Sachdev,"H.No. 55, Buch Zila, Navi Mumbai 527824",+916865868350,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/713177836868.jpg
694281753549,Ati Din,06-06-1985,F,Wyatt Garg,"109, Samra Marg, Ambarnath-334868",+911464447468,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/694281753549.jpg
225038664803,Frederick Uppal,20-08-2000,M,Xavier Dyal,"56/21, Sagar Chowk, Nashik-017919",08093063742,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/225038664803.jpg
544752705708,Max Pai,05-05-1962,M,Anthony Sampath,"76, Sarin, Madurai-814533",02959241214,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/544752705708.jpg
706448271865,Janya Gera,10-06-1987,F,Xavier Bhakta,"291, Krishnamurthy Zila, Tezpur 024802",+912636623054,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/706448271865.jpg
953663022310,Damyanti Agate,23-03-1968,F,Jonathan Parmar,"H.No. 957, Kapadia Nagar, Guntur-984561",2808058127,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/953663022310.jpg
808657389963,Neel Borah,13-04-1984,M,Teerth Ghose,"86, Brahmbhatt Marg, Jammu-216020",2114917202,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/808657389963.jpg
230816895819,Oni Kumer,29-04-1980,F,Quincy Prabhakar,"H.No. 930, Trivedi Ganj, Berhampur-487751",8343236025,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/230816895819.jpg
667917213998,Nirja Boase,25-09-1967,F,Wyatt Mukhopadhyay,"75/06, Ganguly Zila, Nanded-919474",+910621815762,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/667917213998.jpg
443494515239,Aachal Rattan,08-08-1988,F,Oscar Chaudhuri,"22/89, Dutta Marg, Alwar-908919",05547272657,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/443494515239.jpg
962634008894,Yadavi Bose,27-01-1970,F,Caleb Balasubramanian,"25, Khanna Ganj, Jamnagar-882866",09998859035,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/962634008894.jpg
420293259084,Rayaan Doctor,03-03-1994,M,Orinder Oak,"H.No. 71, Toor Ganj, Panipat-789526",+910171257220,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/420293259084.jpg
698158109354,Nidhi Chatterjee,20-03-1982,F,Jonathan Bath,"476, Lal Ganj, Pune-704804",1651509189,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/698158109354.jpg
886024874983,Yagnesh Hayer,31-10-1967,M,Yatin Chawla,"H.No. 200, Lalla Circle, Bahraich-924292",9636095321,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/886024874983.jpg
399951856763,Vincent Varughese,10-03-1993,M,Chakradhar Barman,"H.No. 47, Tata Street, Guwahati-458094",07009251358,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/399951856763.jpg
711820585102,Rajata Gade,01-10-1984,F,Reyansh Srinivasan,"H.No. 61, Bains Circle, Barasat 166821",04855261670,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/711820585102.jpg
887555209970,Akshay Dutta,01-11-1986,M,Tanish Ahluwalia,"608, Aurora Street, Ratlam-772311",01226499540,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/887555209970.jpg
649866975600,Leela Subramanian,26-10-1983,F,Luke Trivedi,"96/47, Mody Path, Haridwar-809643",02694759050,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/649866975600.jpg
861764101738,Chakrika Desai,10-02-1979,F,Wridesh Bhagat,"214, Bhat Street, Bihar Sharif-724461",+910639553212,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/861764101738.jpg
223938055776,Pushti Singhal,28-12-1965,F,Tarak Munshi,"81/214, Rajan Path, Mysore-339536",08317839766,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/223938055776.jpg
104651679519,Brinda Chahal,03-01-1985,F,Alexander Keer,"H.No. 525, Dhar Marg, Nagercoil 677281",3918188047,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/104651679519.jpg
861632316146,Suhani Wali,02-02-2003,F,Finn Basak,"30/412, Salvi Nagar, Delhi 208503",04570805083,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/861632316146.jpg
480164815715,Ladli Hayer,10-08-1992,F,Gagan Sabharwal,"39/87, Goyal, Ballia-505657",5411867559,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/480164815715.jpg
706687816488,Harshil Raj,30-12-1987,M,Quincy Bhattacharyya,"89/20, Sandal Ganj, Morena-817283",8090469193,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/706687816488.jpg
173821238283,Chatresh Hari,18-09-1977,M,Samarth Chawla,"H.No. 31, Cheema Marg, Visakhapatnam-377813",08951699315,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/173821238283.jpg
630349485107,Tara Kota,25-09-1990,F,Warjas Ghosh,"H.No. 381, Gera Zila, Davanagere 301673",07813878916,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/630349485107.jpg
194259905132,Reyansh Dewan,26-05-1982,M,Shivansh Setty,"H.No. 327, Parekh Zila, Loni-641869",02031486393,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/194259905132.jpg
839881337908,Sachi Dhar,09-08-2006,F,Hardik Natt,"28/03, Pant Street, Ramgarh 741953",+915721522323,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/839881337908.jpg
264468918854,Harshil Rau,15-08-1987,M,Hardik Nadig,"662, Swamy Chowk, Dhanbad-229688",6328168680,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/264468918854.jpg
